tcp.srcport,tcp.dstport,tcp.flags,tcp.flags_numeric,tcp.window_size_value,type_f,type_n,series_id,instance_id
55525,646,2,1,1024,0,1,1,3021
55525,5009,2,1,1024,0,1,1,3022
55525,1028,2,1,1024,0,1,1,3023
55525,7070,2,1,1024,0,1,1,3024
1900,55525,20,7,0,0,1,1,3025
515,55525,20,7,0,0,1,1,3026
26,55525,20,7,0,0,1,1,3027
55525,5000,2,1,1024,0,1,1,3028
9,55525,20,7,0,0,1,1,3029
389,55525,20,7,0,0,1,1,3030
49156,55525,20,7,0,0,1,1,3031
5101,55525,20,7,0,0,1,1,3032
2000,55525,20,7,0,0,1,1,3033
5051,55525,20,7,0,0,1,1,3034
2001,55525,20,7,0,0,1,1,3035
646,55525,20,7,0,0,1,1,3036
55525,5666,2,1,1024,0,1,1,3037
55525,81,2,1,1024,0,1,1,3038
55525,5060,2,1,1024,0,1,1,3039
55525,119,2,1,1024,0,1,1,3040
55525,3000,2,1,1024,0,1,1,3041
55525,49152,2,1,1024,0,1,1,3042
5009,55525,20,7,0,0,1,1,3043
1028,55525,20,7,0,0,1,1,3044
7070,55525,20,7,0,0,1,1,3045
55525,88,2,1,1024,0,1,1,3046
55525,8008,2,1,1024,0,1,1,3047
55525,8443,2,1,1024,0,1,1,3048
55525,6000,2,1,1024,0,1,1,3049
5000,55525,20,7,0,0,1,1,3050
5666,55525,20,7,0,0,1,1,3051
55525,79,2,1,1024,0,1,1,3052
55525,444,2,1,1024,0,1,1,3053
55525,179,2,1,1024,0,1,1,3054
55525,49153,2,1,1024,0,1,1,3055
81,55525,20,7,0,0,1,1,3056
5060,55525,20,7,0,0,1,1,3057
119,55525,20,7,0,0,1,1,3058
3000,55525,20,7,0,0,1,1,3059
55525,49154,2,1,1024,0,1,1,3060
55525,8081,2,1,1024,0,1,1,3061
55525,5800,2,1,1024,0,1,1,3062
49152,55525,20,7,0,0,1,1,3063
88,55525,20,7,0,0,1,1,3064
8008,55525,20,7,0,0,1,1,3065
55525,2121,2,1,1024,0,1,1,3066
55525,6646,2,1,1024,0,1,1,3067
55525,1027,2,1,1024,0,1,1,3068
55525,544,2,1,1024,0,1,1,3069
8443,55525,20,7,0,0,1,1,3070
6000,55525,20,7,0,0,1,1,3071
79,55525,20,7,0,0,1,1,3072
444,55525,20,7,0,0,1,1,3073
55525,9999,2,1,1024,0,1,1,3074
179,55525,20,7,0,0,1,1,3075
49153,55525,20,7,0,0,1,1,3076
49154,55525,20,7,0,0,1,1,3077
8081,55525,20,7,0,0,1,1,3078
5800,55525,20,7,0,0,1,1,3079
2121,55525,20,7,0,0,1,1,3080
55525,49157,2,1,1024,0,1,1,3081
55525,5631,2,1,1024,0,1,1,3082
6646,55525,20,7,0,0,1,1,3083
1027,55525,20,7,0,0,1,1,3084
544,55525,20,7,0,0,1,1,3085
9999,55525,20,7,0,0,1,1,3086
55525,106,2,1,1024,0,1,1,3087
55525,990,2,1,1024,0,1,1,3088
55525,873,2,1,1024,0,1,1,3089
55525,5357,2,1,1024,0,1,1,3090
55525,2049,2,1,1024,0,1,1,3091
55525,1029,2,1,1024,0,1,1,3092
49157,55525,20,7,0,0,1,1,3093
5631,55525,20,7,0,0,1,1,3094
106,55525,20,7,0,0,1,1,3095
55525,548,2,1,1024,0,1,1,3096
55525,4899,2,1,1024,0,1,1,3097
55525,543,2,1,1024,0,1,1,3098
55525,13,2,1,1024,0,1,1,3099
55525,465,2,1,1024,0,1,1,3100
55525,8009,2,1,1024,0,1,1,3101
55525,1026,2,1,1024,0,1,1,3102
990,55525,20,7,0,0,1,1,3103
873,55525,20,7,0,0,1,1,3104
5357,55525,20,7,0,0,1,1,3105
2049,55525,20,7,0,0,1,1,3106
55525,49155,2,1,1024,0,1,1,3107
55525,5432,2,1,1024,0,1,1,3108
55525,5190,2,1,1024,0,1,1,3109
55525,3986,2,1,1024,0,1,1,3110
55525,513,2,1,1024,0,1,1,3111
1029,55525,20,7,0,0,1,1,3112
548,55525,20,7,0,0,1,1,3113
4899,55525,20,7,0,0,1,1,3114
55525,1755,2,1,1024,0,1,1,3115
55525,3128,2,1,1024,0,1,1,3116
543,55525,20,7,0,0,1,1,3117
13,55525,20,7,0,0,1,1,3118
465,55525,20,7,0,0,1,1,3119
55525,1110,2,1,1024,0,1,1,3120
55525,427,2,1,1024,0,1,1,3121
55525,32768,2,1,1024,0,1,1,3122
55525,6001,2,1,1024,0,1,1,3123
55525,7,2,1,1024,0,1,1,3124
55525,37,2,1,1024,0,1,1,3125
55525,9100,2,1,1024,0,1,1,3126
8009,55525,20,7,0,0,1,1,3127
1026,55525,20,7,0,0,1,1,3128
49155,55525,20,7,0,0,1,1,3129
5432,55525,20,7,0,0,1,1,3130
5190,55525,20,7,0,0,1,1,3131
3986,55525,20,7,0,0,1,1,3132
55525,2717,2,1,1024,0,1,1,3133
513,55525,20,7,0,0,1,1,3134
1755,55525,20,7,0,0,1,1,3135
3128,55525,20,7,0,0,1,1,3136
1110,55525,20,7,0,0,1,1,3137
427,55525,20,7,0,0,1,1,3138
32768,55525,20,7,0,0,1,1,3139
6001,55525,20,7,0,0,1,1,3140
7,55525,20,7,0,0,1,1,3141
37,55525,20,7,0,0,1,1,3142
9100,55525,20,7,0,0,1,1,3143
2717,55525,20,7,0,0,1,1,3144
40517,7,2,1,31337,1,0,1,3145
7,40517,20,7,0,0,1,1,3146
40518,7,16,2,32768,1,0,1,3147
7,40518,4,6,0,0,1,1,3148
40519,7,41,10,65535,1,0,1,3149
7,40519,20,7,0,0,1,1,3150
40773,7,2,1,31337,1,0,1,3151
7,40773,20,7,0,0,1,1,3152
40774,7,16,2,32768,1,0,1,3153
7,40774,4,6,0,0,1,1,3154
40775,7,41,10,65535,1,0,1,3155
7,40775,20,7,0,0,1,1,3156
50017,3306,2,1,1024,0,1,1,3157
50017,110,2,1,1024,0,1,1,3158
3306,50017,20,7,0,0,1,1,3159
50017,135,2,1,1024,0,1,1,3160
110,50017,20,7,0,0,1,1,3161
50017,1723,2,1,1024,0,1,1,3162
135,50017,20,7,0,0,1,1,3163
1723,50017,20,7,0,0,1,1,3164
50017,21,2,1,1024,0,1,1,3165
50017,5900,2,1,1024,0,1,1,3166
21,50017,20,7,0,0,1,1,3167
50017,22,2,1,1024,0,1,1,3168
5900,50017,20,7,0,0,1,1,3169
50017,3389,2,1,1024,0,1,1,3170
22,50017,20,7,0,0,1,1,3171
50017,139,2,1,1024,0,1,1,3172
3389,50017,20,7,0,0,1,1,3173
50017,445,2,1,1024,0,1,1,3174
139,50017,20,7,0,0,1,1,3175
445,50017,20,7,0,0,1,1,3176
50017,1720,2,1,1024,0,1,1,3177
50017,111,2,1,1024,0,1,1,3178
1720,50017,20,7,0,0,1,1,3179
111,50017,20,7,0,0,1,1,3180
50017,25,2,1,1024,0,1,1,3181
50017,113,2,1,1024,0,1,1,3182
25,50017,20,7,0,0,1,1,3183
50017,1025,2,1,1024,0,1,1,3184
113,50017,20,7,0,0,1,1,3185
1025,50017,20,7,0,0,1,1,3186
50017,8888,2,1,1024,0,1,1,3187
50017,587,2,1,1024,0,1,1,3188
8888,50017,20,7,0,0,1,1,3189
50017,554,2,1,1024,0,1,1,3190
587,50017,20,7,0,0,1,1,3191
50017,53,2,1,1024,0,1,1,3192
554,50017,20,7,0,0,1,1,3193
50017,8080,2,1,1024,0,1,1,3194
50017,993,2,1,1024,0,1,1,3195
53,50017,20,7,0,0,1,1,3196
8080,50017,20,7,0,0,1,1,3197
50017,995,2,1,1024,0,1,1,3198
993,50017,20,7,0,0,1,1,3199
995,50017,20,7,0,0,1,1,3200
50017,199,2,1,1024,0,1,1,3201
50017,23,2,1,1024,0,1,1,3202
199,50017,20,7,0,0,1,1,3203
50017,143,2,1,1024,0,1,1,3204
23,50017,20,7,0,0,1,1,3205
143,50017,20,7,0,0,1,1,3206
50017,80,2,1,1024,0,1,1,3207
80,50017,20,7,0,0,1,1,3208
50017,443,2,1,1024,0,1,1,3209
50017,1433,2,1,1024,0,1,1,3210
443,50017,20,7,0,0,1,1,3211
1433,50017,20,7,0,0,1,1,3212
50017,2049,2,1,1024,0,1,1,3213
50017,8008,2,1,1024,0,1,1,3214
2049,50017,20,7,0,0,1,1,3215
8008,50017,20,7,0,0,1,1,3216
50017,1027,2,1,1024,0,1,1,3217
50017,49157,2,1,1024,0,1,1,3218
1027,50017,20,7,0,0,1,1,3219
50017,990,2,1,1024,0,1,1,3220
49157,50017,20,7,0,0,1,1,3221
990,50017,20,7,0,0,1,1,3222
50017,515,2,1,1024,0,1,1,3223
50017,2717,2,1,1024,0,1,1,3224
515,50017,20,7,0,0,1,1,3225
50017,5009,2,1,1024,0,1,1,3226
2717,50017,20,7,0,0,1,1,3227
50017,49154,2,1,1024,0,1,1,3228
5009,50017,20,7,0,0,1,1,3229
50017,7070,2,1,1024,0,1,1,3230
49154,50017,20,7,0,0,1,1,3231
50017,79,2,1,1024,0,1,1,3232
7070,50017,20,7,0,0,1,1,3233
50017,8081,2,1,1024,0,1,1,3234
79,50017,20,7,0,0,1,1,3235
50017,49156,2,1,1024,0,1,1,3236
8081,50017,20,7,0,0,1,1,3237
50017,2001,2,1,1024,0,1,1,3238
49156,50017,20,7,0,0,1,1,3239
50017,5800,2,1,1024,0,1,1,3240
2001,50017,20,7,0,0,1,1,3241
50017,6000,2,1,1024,0,1,1,3242
5800,50017,20,7,0,0,1,1,3243
50017,6001,2,1,1024,0,1,1,3244
6000,50017,20,7,0,0,1,1,3245
6001,50017,20,7,0,0,1,1,3246
50017,514,2,1,1024,0,1,1,3247
50017,543,2,1,1024,0,1,1,3248
514,50017,20,7,0,0,1,1,3249
543,50017,20,7,0,0,1,1,3250
50017,8443,2,1,1024,0,1,1,3251
50017,49152,2,1,1024,0,1,1,3252
8443,50017,20,7,0,0,1,1,3253
50017,4899,2,1,1024,0,1,1,3254
49152,50017,20,7,0,0,1,1,3255
4899,50017,20,7,0,0,1,1,3256
50017,144,2,1,1024,0,1,1,3257
50017,631,2,1,1024,0,1,1,3258
144,50017,20,7,0,0,1,1,3259
50017,1110,2,1,1024,0,1,1,3260
631,50017,20,7,0,0,1,1,3261
1110,50017,20,7,0,0,1,1,3262
50017,106,2,1,1024,0,1,1,3263
50017,179,2,1,1024,0,1,1,3264
106,50017,20,7,0,0,1,1,3265
179,50017,20,7,0,0,1,1,3266
50017,3128,2,1,1024,0,1,1,3267
50017,5666,2,1,1024,0,1,1,3268
3128,50017,20,7,0,0,1,1,3269
50017,548,2,1,1024,0,1,1,3270
5666,50017,20,7,0,0,1,1,3271
548,50017,20,7,0,0,1,1,3272
50017,2121,2,1,1024,0,1,1,3273
50017,5432,2,1,1024,0,1,1,3274
2121,50017,20,7,0,0,1,1,3275
50017,6646,2,1,1024,0,1,1,3276
5432,50017,20,7,0,0,1,1,3277
50017,427,2,1,1024,0,1,1,3278
6646,50017,20,7,0,0,1,1,3279
427,50017,20,7,0,0,1,1,3280
50017,1029,2,1,1024,0,1,1,3281
1029,50017,20,7,0,0,1,1,3282
50017,7,2,1,1024,0,1,1,3283
50017,2000,2,1,1024,0,1,1,3284
7,50017,20,7,0,0,1,1,3285
50017,9999,2,1,1024,0,1,1,3286
2000,50017,20,7,0,0,1,1,3287
50017,8009,2,1,1024,0,1,1,3288
9999,50017,20,7,0,0,1,1,3289
50017,465,2,1,1024,0,1,1,3290
8009,50017,20,7,0,0,1,1,3291
465,50017,20,7,0,0,1,1,3292
50017,49155,2,1,1024,0,1,1,3293
50017,49153,2,1,1024,0,1,1,3294
49155,50017,20,7,0,0,1,1,3295
49153,50017,20,7,0,0,1,1,3296
50017,646,2,1,1024,0,1,1,3297
50017,37,2,1,1024,0,1,1,3298
646,50017,20,7,0,0,1,1,3299
50017,5051,2,1,1024,0,1,1,3300
37,50017,20,7,0,0,1,1,3301
50017,32768,2,1,1024,0,1,1,3302
5051,50017,20,7,0,0,1,1,3303
50017,1900,2,1,1024,0,1,1,3304
32768,50017,20,7,0,0,1,1,3305
50017,26,2,1,1024,0,1,1,3306
1900,50017,20,7,0,0,1,1,3307
26,50017,20,7,0,0,1,1,3308
50017,444,2,1,1024,0,1,1,3309
50017,9100,2,1,1024,0,1,1,3310
444,50017,20,7,0,0,1,1,3311
50017,5101,2,1,1024,0,1,1,3312
9100,50017,20,7,0,0,1,1,3313
5101,50017,20,7,0,0,1,1,3314
50017,9,2,1,1024,0,1,1,3315
50017,5060,2,1,1024,0,1,1,3316
9,50017,20,7,0,0,1,1,3317
50017,5190,2,1,1024,0,1,1,3318
5060,50017,20,7,0,0,1,1,3319
50017,1755,2,1,1024,0,1,1,3320
5190,50017,20,7,0,0,1,1,3321
1755,50017,20,7,0,0,1,1,3322
50017,5000,2,1,1024,0,1,1,3323
50017,389,2,1,1024,0,1,1,3324
5000,50017,20,7,0,0,1,1,3325
50017,3000,2,1,1024,0,1,1,3326
389,50017,20,7,0,0,1,1,3327
3000,50017,20,7,0,0,1,1,3328
50017,5357,2,1,1024,0,1,1,3329
50017,1028,2,1,1024,0,1,1,3330
5357,50017,20,7,0,0,1,1,3331
1028,50017,20,7,0,0,1,1,3332
50017,544,2,1,1024,0,1,1,3333
50017,1026,2,1,1024,0,1,1,3334
544,50017,20,7,0,0,1,1,3335
1026,50017,20,7,0,0,1,1,3336
50017,3986,2,1,1024,0,1,1,3337
50017,81,2,1,1024,0,1,1,3338
3986,50017,20,7,0,0,1,1,3339
81,50017,20,7,0,0,1,1,3340
50017,873,2,1,1024,0,1,1,3341
50017,88,2,1,1024,0,1,1,3342
873,50017,20,7,0,0,1,1,3343
88,50017,20,7,0,0,1,1,3344
50017,513,2,1,1024,0,1,1,3345
50017,13,2,1,1024,0,1,1,3346
513,50017,20,7,0,0,1,1,3347
13,50017,20,7,0,0,1,1,3348
50017,119,2,1,1024,0,1,1,3349
50017,8000,2,1,1024,0,1,1,3350
119,50017,20,7,0,0,1,1,3351
50017,10000,2,1,1024,0,1,1,3352
8000,50017,20,7,0,0,1,1,3353
50017,5631,2,1,1024,0,1,1,3354
10000,50017,20,7,0,0,1,1,3355
5631,50017,20,7,0,0,1,1,3356
34597,7,2,1,31337,1,0,1,3357
7,34597,20,7,0,0,1,1,3358
34598,7,16,2,32768,1,0,1,3359
7,34598,4,6,0,0,1,1,3360
34599,7,41,10,65535,1,0,1,3361
7,34599,20,7,0,0,1,1,3362
34853,7,2,1,31337,1,0,1,3363
7,34853,20,7,0,0,1,1,3364
34854,7,16,2,32768,1,0,1,3365
7,34854,4,6,0,0,1,1,3366
34855,7,41,10,65535,1,0,1,3367
7,34855,20,7,0,0,1,1,3368
52338,443,2,1,1024,0,1,1,3369
52338,3306,2,1,1024,0,1,1,3370
52338,113,2,1,1024,0,1,1,3371
52338,80,2,1,1024,0,1,1,3372
52338,199,2,1,1024,0,1,1,3373
52338,1723,2,1,1024,0,1,1,3374
52338,110,2,1,1024,0,1,1,3375
52338,1720,2,1,1024,0,1,1,3376
52338,23,2,1,1024,0,1,1,3377
52338,554,2,1,1024,0,1,1,3378
443,52338,20,7,0,0,1,1,3379
3306,52338,20,7,0,0,1,1,3380
113,52338,20,7,0,0,1,1,3381
80,52338,20,7,0,0,1,1,3382
199,52338,20,7,0,0,1,1,3383
1723,52338,20,7,0,0,1,1,3384
110,52338,20,7,0,0,1,1,3385
1720,52338,20,7,0,0,1,1,3386
23,52338,20,7,0,0,1,1,3387
554,52338,20,7,0,0,1,1,3388
52338,445,2,1,1024,0,1,1,3389
52338,587,2,1,1024,0,1,1,3390
52338,995,2,1,1024,0,1,1,3391
52338,3389,2,1,1024,0,1,1,3392
52338,21,2,1,1024,0,1,1,3393
52338,22,2,1,1024,0,1,1,3394
52338,8888,2,1,1024,0,1,1,3395
52338,139,2,1,1024,0,1,1,3396
445,52338,20,7,0,0,1,1,3397
52338,5900,2,1,1024,0,1,1,3398
52338,53,2,1,1024,0,1,1,3399
52338,1025,2,1,1024,0,1,1,3400
52338,111,2,1,1024,0,1,1,3401
52338,135,2,1,1024,0,1,1,3402
587,52338,20,7,0,0,1,1,3403
995,52338,20,7,0,0,1,1,3404
3389,52338,20,7,0,0,1,1,3405
52338,143,2,1,1024,0,1,1,3406
52338,25,2,1,1024,0,1,1,3407
52338,8080,2,1,1024,0,1,1,3408
52338,993,2,1,1024,0,1,1,3409
21,52338,20,7,0,0,1,1,3410
52338,1900,2,1,1024,0,1,1,3411
52338,646,2,1,1024,0,1,1,3412
52338,544,2,1,1024,0,1,1,3413
22,52338,20,7,0,0,1,1,3414
8888,52338,20,7,0,0,1,1,3415
139,52338,20,7,0,0,1,1,3416
5900,52338,20,7,0,0,1,1,3417
53,52338,20,7,0,0,1,1,3418
1025,52338,20,7,0,0,1,1,3419
111,52338,20,7,0,0,1,1,3420
135,52338,20,7,0,0,1,1,3421
143,52338,20,7,0,0,1,1,3422
25,52338,20,7,0,0,1,1,3423
8080,52338,20,7,0,0,1,1,3424
993,52338,20,7,0,0,1,1,3425
1900,52338,20,7,0,0,1,1,3426
646,52338,20,7,0,0,1,1,3427
544,52338,20,7,0,0,1,1,3428
52338,9999,2,1,1024,0,1,1,3429
52338,3986,2,1,1024,0,1,1,3430
52338,1755,2,1,1024,0,1,1,3431
52338,6001,2,1,1024,0,1,1,3432
52338,8008,2,1,1024,0,1,1,3433
52338,49157,2,1,1024,0,1,1,3434
52338,5631,2,1,1024,0,1,1,3435
52338,179,2,1,1024,0,1,1,3436
52338,873,2,1,1024,0,1,1,3437
9999,52338,20,7,0,0,1,1,3438
3986,52338,20,7,0,0,1,1,3439
52338,79,2,1,1024,0,1,1,3440
52338,444,2,1,1024,0,1,1,3441
52338,7070,2,1,1024,0,1,1,3442
52338,49156,2,1,1024,0,1,1,3443
1755,52338,20,7,0,0,1,1,3444
6001,52338,20,7,0,0,1,1,3445
52338,5800,2,1,1024,0,1,1,3446
52338,8000,2,1,1024,0,1,1,3447
52338,1027,2,1,1024,0,1,1,3448
52338,515,2,1,1024,0,1,1,3449
8008,52338,20,7,0,0,1,1,3450
52338,3000,2,1,1024,0,1,1,3451
52338,5190,2,1,1024,0,1,1,3452
52338,49155,2,1,1024,0,1,1,3453
52338,49152,2,1,1024,0,1,1,3454
52338,8443,2,1,1024,0,1,1,3455
49157,52338,20,7,0,0,1,1,3456
5631,52338,20,7,0,0,1,1,3457
179,52338,20,7,0,0,1,1,3458
873,52338,20,7,0,0,1,1,3459
79,52338,20,7,0,0,1,1,3460
52338,106,2,1,1024,0,1,1,3461
52338,9100,2,1,1024,0,1,1,3462
52338,2001,2,1,1024,0,1,1,3463
52338,13,2,1,1024,0,1,1,3464
444,52338,20,7,0,0,1,1,3465
7070,52338,20,7,0,0,1,1,3466
49156,52338,20,7,0,0,1,1,3467
52338,6646,2,1,1024,0,1,1,3468
52338,990,2,1,1024,0,1,1,3469
52338,1028,2,1,1024,0,1,1,3470
52338,8081,2,1,1024,0,1,1,3471
5800,52338,20,7,0,0,1,1,3472
8000,52338,20,7,0,0,1,1,3473
1027,52338,20,7,0,0,1,1,3474
515,52338,20,7,0,0,1,1,3475
52338,513,2,1,1024,0,1,1,3476
52338,119,2,1,1024,0,1,1,3477
52338,1026,2,1,1024,0,1,1,3478
52338,631,2,1,1024,0,1,1,3479
3000,52338,20,7,0,0,1,1,3480
52338,32768,2,1,1024,0,1,1,3481
5190,52338,20,7,0,0,1,1,3482
49155,52338,20,7,0,0,1,1,3483
49152,52338,20,7,0,0,1,1,3484
52338,4899,2,1,1024,0,1,1,3485
52338,5432,2,1,1024,0,1,1,3486
52338,427,2,1,1024,0,1,1,3487
52338,1110,2,1,1024,0,1,1,3488
8443,52338,20,7,0,0,1,1,3489
106,52338,20,7,0,0,1,1,3490
9100,52338,20,7,0,0,1,1,3491
2001,52338,20,7,0,0,1,1,3492
52338,5051,2,1,1024,0,1,1,3493
13,52338,20,7,0,0,1,1,3494
6646,52338,20,7,0,0,1,1,3495
990,52338,20,7,0,0,1,1,3496
1028,52338,20,7,0,0,1,1,3497
8081,52338,20,7,0,0,1,1,3498
513,52338,20,7,0,0,1,1,3499
119,52338,20,7,0,0,1,1,3500
1026,52338,20,7,0,0,1,1,3501
631,52338,20,7,0,0,1,1,3502
32768,52338,20,7,0,0,1,1,3503
4899,52338,20,7,0,0,1,1,3504
5432,52338,20,7,0,0,1,1,3505
427,52338,20,7,0,0,1,1,3506
1110,52338,20,7,0,0,1,1,3507
5051,52338,20,7,0,0,1,1,3508
52338,389,2,1,1024,0,1,1,3509
52338,5101,2,1,1024,0,1,1,3510
52338,1029,2,1,1024,0,1,1,3511
52338,465,2,1,1024,0,1,1,3512
52338,37,2,1,1024,0,1,1,3513
52338,26,2,1,1024,0,1,1,3514
52338,81,2,1,1024,0,1,1,3515
52338,10000,2,1,1024,0,1,1,3516
389,52338,20,7,0,0,1,1,3517
5101,52338,20,7,0,0,1,1,3518
52338,5060,2,1,1024,0,1,1,3519
52338,1433,2,1,1024,0,1,1,3520
52338,2000,2,1,1024,0,1,1,3521
52338,2717,2,1,1024,0,1,1,3522
1029,52338,20,7,0,0,1,1,3523
465,52338,20,7,0,0,1,1,3524
52338,514,2,1,1024,0,1,1,3525
52338,548,2,1,1024,0,1,1,3526
52338,8009,2,1,1024,0,1,1,3527
52338,144,2,1,1024,0,1,1,3528
37,52338,20,7,0,0,1,1,3529
26,52338,20,7,0,0,1,1,3530
52338,5000,2,1,1024,0,1,1,3531
52338,6000,2,1,1024,0,1,1,3532
52338,5357,2,1,1024,0,1,1,3533
52338,3128,2,1,1024,0,1,1,3534
81,52338,20,7,0,0,1,1,3535
10000,52338,20,7,0,0,1,1,3536
52338,543,2,1,1024,0,1,1,3537
52338,88,2,1,1024,0,1,1,3538
52338,5666,2,1,1024,0,1,1,3539
52338,7,2,1,1024,0,1,1,3540
52338,49154,2,1,1024,0,1,1,3541
52338,2049,2,1,1024,0,1,1,3542
5060,52338,20,7,0,0,1,1,3543
1433,52338,20,7,0,0,1,1,3544
2000,52338,20,7,0,0,1,1,3545
52338,5009,2,1,1024,0,1,1,3546
52338,9,2,1,1024,0,1,1,3547
52338,49153,2,1,1024,0,1,1,3548
2717,52338,20,7,0,0,1,1,3549
514,52338,20,7,0,0,1,1,3550
548,52338,20,7,0,0,1,1,3551
8009,52338,20,7,0,0,1,1,3552
144,52338,20,7,0,0,1,1,3553
5000,52338,20,7,0,0,1,1,3554
52338,2121,2,1,1024,0,1,1,3555
6000,52338,20,7,0,0,1,1,3556
5357,52338,20,7,0,0,1,1,3557
3128,52338,20,7,0,0,1,1,3558
543,52338,20,7,0,0,1,1,3559
88,52338,20,7,0,0,1,1,3560
5666,52338,20,7,0,0,1,1,3561
7,52338,20,7,0,0,1,1,3562
49154,52338,20,7,0,0,1,1,3563
2049,52338,20,7,0,0,1,1,3564
5009,52338,20,7,0,0,1,1,3565
9,52338,20,7,0,0,1,1,3566
49153,52338,20,7,0,0,1,1,3567
2121,52338,20,7,0,0,1,1,3568
59042,7,2,1,31337,1,0,1,3569
7,59042,20,7,0,0,1,1,3570
59043,7,16,2,32768,1,0,1,3571
7,59043,4,6,0,0,1,1,3572
59044,7,41,10,65535,1,0,1,3573
7,59044,20,7,0,0,1,1,3574
59298,7,2,1,31337,1,0,1,3575
7,59298,20,7,0,0,1,1,3576
59299,7,16,2,32768,1,0,1,3577
7,59299,4,6,0,0,1,1,3578
59300,7,41,10,65535,1,0,1,3579
7,59300,20,7,0,0,1,1,3580
58919,587,2,1,1024,0,1,1,3581
58919,21,2,1,1024,0,1,1,3582
58919,53,2,1,1024,0,1,1,3583
58919,1720,2,1,1024,0,1,1,3584
58919,3389,2,1,1024,0,1,1,3585
58919,8888,2,1,1024,0,1,1,3586
58919,443,2,1,1024,0,1,1,3587
58919,23,2,1,1024,0,1,1,3588
58919,135,2,1,1024,0,1,1,3589
587,58919,20,7,0,0,1,1,3590
58919,113,2,1,1024,0,1,1,3591
21,58919,20,7,0,0,1,1,3592
53,58919,20,7,0,0,1,1,3593
1720,58919,20,7,0,0,1,1,3594
3389,58919,20,7,0,0,1,1,3595
8888,58919,20,7,0,0,1,1,3596
443,58919,20,7,0,0,1,1,3597
23,58919,20,7,0,0,1,1,3598
135,58919,20,7,0,0,1,1,3599
113,58919,20,7,0,0,1,1,3600
58919,8080,2,1,1024,0,1,1,3601
58919,80,2,1,1024,0,1,1,3602
58919,1723,2,1,1024,0,1,1,3603
58919,143,2,1,1024,0,1,1,3604
58919,445,2,1,1024,0,1,1,3605
58919,1025,2,1,1024,0,1,1,3606
8080,58919,20,7,0,0,1,1,3607
80,58919,20,7,0,0,1,1,3608
58919,5900,2,1,1024,0,1,1,3609
58919,3306,2,1,1024,0,1,1,3610
58919,25,2,1,1024,0,1,1,3611
58919,139,2,1,1024,0,1,1,3612
58919,110,2,1,1024,0,1,1,3613
1723,58919,20,7,0,0,1,1,3614
58919,111,2,1,1024,0,1,1,3615
58919,554,2,1,1024,0,1,1,3616
58919,995,2,1,1024,0,1,1,3617
58919,22,2,1,1024,0,1,1,3618
58919,199,2,1,1024,0,1,1,3619
143,58919,20,7,0,0,1,1,3620
445,58919,20,7,0,0,1,1,3621
1025,58919,20,7,0,0,1,1,3622
58919,993,2,1,1024,0,1,1,3623
58919,8009,2,1,1024,0,1,1,3624
58919,4899,2,1,1024,0,1,1,3625
58919,9999,2,1,1024,0,1,1,3626
5900,58919,20,7,0,0,1,1,3627
3306,58919,20,7,0,0,1,1,3628
25,58919,20,7,0,0,1,1,3629
139,58919,20,7,0,0,1,1,3630
110,58919,20,7,0,0,1,1,3631
111,58919,20,7,0,0,1,1,3632
554,58919,20,7,0,0,1,1,3633
995,58919,20,7,0,0,1,1,3634
22,58919,20,7,0,0,1,1,3635
199,58919,20,7,0,0,1,1,3636
993,58919,20,7,0,0,1,1,3637
8009,58919,20,7,0,0,1,1,3638
4899,58919,20,7,0,0,1,1,3639
9999,58919,20,7,0,0,1,1,3640
58919,79,2,1,1024,0,1,1,3641
58919,179,2,1,1024,0,1,1,3642
58919,106,2,1,1024,0,1,1,3643
58919,543,2,1,1024,0,1,1,3644
58919,389,2,1,1024,0,1,1,3645
58919,1433,2,1,1024,0,1,1,3646
58919,7,2,1,1024,0,1,1,3647
58919,37,2,1,1024,0,1,1,3648
58919,515,2,1,1024,0,1,1,3649
58919,49155,2,1,1024,0,1,1,3650
58919,5666,2,1,1024,0,1,1,3651
79,58919,20,7,0,0,1,1,3652
179,58919,20,7,0,0,1,1,3653
106,58919,20,7,0,0,1,1,3654
543,58919,20,7,0,0,1,1,3655
389,58919,20,7,0,0,1,1,3656
1433,58919,20,7,0,0,1,1,3657
7,58919,20,7,0,0,1,1,3658
37,58919,20,7,0,0,1,1,3659
58919,1028,2,1,1024,0,1,1,3660
58919,548,2,1,1024,0,1,1,3661
58919,513,2,1,1024,0,1,1,3662
515,58919,20,7,0,0,1,1,3663
49155,58919,20,7,0,0,1,1,3664
5666,58919,20,7,0,0,1,1,3665
58919,1029,2,1,1024,0,1,1,3666
58919,5357,2,1,1024,0,1,1,3667
58919,1026,2,1,1024,0,1,1,3668
58919,6001,2,1,1024,0,1,1,3669
1028,58919,20,7,0,0,1,1,3670
548,58919,20,7,0,0,1,1,3671
58919,1755,2,1,1024,0,1,1,3672
58919,5631,2,1,1024,0,1,1,3673
58919,49157,2,1,1024,0,1,1,3674
58919,5190,2,1,1024,0,1,1,3675
513,58919,20,7,0,0,1,1,3676
58919,9,2,1,1024,0,1,1,3677
58919,5051,2,1,1024,0,1,1,3678
58919,144,2,1,1024,0,1,1,3679
58919,8443,2,1,1024,0,1,1,3680
1029,58919,20,7,0,0,1,1,3681
5357,58919,20,7,0,0,1,1,3682
1026,58919,20,7,0,0,1,1,3683
